Source	Target	Weight_Source_Target	Weight_Target_Source	Annotation
problem	food	3	137	TBD
disease	food	6	124	TBD
cancer	food	4	20	TBD
heartburn	food	5	41	TBD
outbreak	food	5	31	TBD
depression	low_serotonin_level	13	68	TBD
illness	liver_disease	4	25	TBD
liver_disease	infection	2	88	TBD
liver_disease	condition	3	44	TBD
excess_weight	diabetes	26	2	TBD
complication	serious_illness	38	4	TBD
schizophrenia	hallucination	76	4	TBD
schizophrenia	delusion	21	2	TBD
schizophrenia	psychosis	15	2	TBD
contaminated_water	disease	76	2	TBD
depression	sleep_deprivation	2	267	TBD
anxiety	sleep_deprivation	2	31	TBD
high_blood_pressure	water_retention	2	26	TBD
obesity	inactivity	4	65	TBD
disease	inactivity	9	50	TBD
depression	ed	88	17	TBD
cold	symptom	131	5	TBD
feeling	behavior	32	5	TBD
feeling	thought	7	54	TBD
feeling	condition	4	32	TBD
feeling	loss	5	35	TBD
reaction	symptom	109	2	TBD
pain	reaction	5	52	TBD
action	reaction	230	9	TBD
inflation	problem	39	2	TBD
inflation	unemployment	26	2	TBD
inflation	interest	2	12	TBD
nightmare	anxiety	3	18	TBD
disease	emotion	11	91	TBD
pain	emotion	8	52	TBD
action	emotion	6	84	TBD
illness	emotion	3	17	TBD
thought	emotion	45	4	TBD
color	emotion	67	4	TBD
music	emotion	56	2	TBD
skin_cancer	sunburn	7	84	TBD
irritation	conjunctivitis	4	23	TBD
asthma	allergen	9	96	TBD
allergy	allergen	2	51	TBD
action	controversy	20	2	TBD
phenotype	mutation	2	56	TBD
memory_loss	dementia	3	38	TBD
confusion	complexity	3	44	TBD
problem	drug_abuse	5	102	TBD
death	god	3	49	TBD
god	event	68	2	TBD
god	faith	20	3	TBD
slavery	civil_war	103	2	TBD
diagnosis	symptom	10	84	TBD
poverty	overpopulation	6	43	TBD
money	war	10	2	TBD
inflammation	hepatitis	2	14	TBD
migration	problem	30	3	TBD
migration	population_growth	17	3	TBD
climate_change	impact	34	2	TBD
credit_crunch	recession	24	3	TBD
disease	parasite	39	637	TBD
malaria	parasite	3	341	TBD
condition	parasite	4	51	TBD
strength	power	2	11	TBD
power	knowledge	3	39	TBD
stress	physical_problem	48	7	TBD
hot_flash	irritability	5	1	TBD
death	adverse_effect	61	10	TBD
problem	down_syndrome	2	10	TBD
extra_chromosome	down_syndrome	17	2	TBD
disorder	mental_retardation	46	5	TBD
mental_retardation	disease	2	25	TBD
c	b	9	81	TBD
bacteria	pid	27	3	TBD
migration	population_growth	17	3	TBD
oxidative_damage	disease	44	6	TBD
oxidative_damage	cancer	17	2	TBD
yeast	infection	148	2	TBD
disease	yeast	5	35	TBD
heat	fermentation	11	2	TBD
inflammation	varicose_vein	2	10	TBD
varicose_vein	poor_circulation	29	3	TBD
problem	bankruptcy	11	90	TBD
issue	bankruptcy	3	31	TBD
behavior	adhd	2	70	TBD
low_level_of_serotonin	depression	131	12	TBD
inflammation	substance	2	37	TBD
problem	low_self-esteem	5	34	TBD
violence	low_self-esteem	3	16	TBD
psychological_problem	impotence	21	2	TBD
psychological_problem	symptom	12	2	TBD
sexually_transmitted_disease	cervical_cancer	127	5	TBD
dilated_cardiomyopathy	heart_failure	26	3	TBD
medical_problem	weight_gain	11	2	TBD
pain	medical_problem	5	47	TBD
depression	medical_problem	2	12	TBD
high_blood_pressure	medical_problem	2	21	TBD
tendonitis	pain	106	2	TBD
violence	video_game	2	56	TBD
condition	fluid_retention	17	3	TBD
stress	procrastination	3	40	TBD
panic	hyperventilation	8	72	TBD
panic	phobia	11	2	TBD
age	wrinkle	27	5	TBD
skin_cancer	skin_damage	7	78	TBD
depression	negative_thought	4	20	TBD
negative_action	negative_thought	2	10	TBD
depression	chemical_imbalance_in_the_brain	7	121	TBD
disease	chemical_imbalance_in_the_brain	2	10	TBD
adverse_reaction	drug	4	123	TBD
pain	stagnation	4	26	TBD
problem	difficulty	58	9	TBD
difficulty	loss	2	13	TBD
pain	difficulty	84	3	TBD
production	problem	30	3	TBD
dieting	obesity	10	2	TBD
poverty	social_problem	70	7	TBD
whiplash	injury	48	5	TBD
problem	racism	2	66	TBD
fear	racism	17	3	TBD
carpal_tunnel_syndrome	symptom	24	3	TBD
carpal_tunnel_syndrome	condition	2	17	TBD
pathogen	foodborne_illness	26	2	TBD
death	civil_war	10	51	TBD
revolution	civil_war	31	3	TBD
slavery	civil_war	103	2	TBD
tension	civil_war	52	2	TBD
depression	folate_deficiency	4	30	TBD
peptic_ulcer	infection	2	82	TBD
pancreatic_cancer	diabetes	20	4	TBD
peace	war	6	36	TBD
peace	democracy	4	23	TBD
impairment	injury	5	38	TBD
impairment	accident	61	3	TBD
impairment	condition	2	19	TBD
hyperglycemia	diabetic_ketoacidosis	23	4	TBD
type_2_diabetes	hyperglycemia	10	2	TBD
varicose_vein	poor_circulation	29	3	TBD
poor_circulation	diabetes	3	45	TBD
stress	relationship	4	42	TBD
portal_hypertension	cirrhosis	2	24	TBD
lesion	condition	15	3	TBD
lesion	disease	4	40	TBD
vibration	sound	105	3	TBD
noise	vibration	6	32	TBD
economic_growth	urbanization	13	2	TBD
malaria	mosquito	5	65	TBD
problem	substance_abuse	6	96	TBD
war	economic_crisis	23	2	TBD
cf	mutation	2	22	TBD
cocaine	marijuana	2	18	TBD
illness	contamination	2	34	TBD
contamination	failure	40	2	TBD
damage	rust	3	32	TBD
inflammation	rosacea	3	26	TBD
sore_throat	flu	2	28	TBD
sore_throat	bronchitis	2	14	TBD
insect	stress	10	2	TBD
repentance	forgiveness_of_sin	18	3	TBD
serious_complication	infection	3	65	TBD
serious_complication	surgery	2	12	TBD
serious_complication	diabetes	2	161	TBD
asthma	cough	39	3	TBD
problem	disruption	2	36	TBD
disease	disruption	3	24	TBD
pain	toothache	10	60	TBD
illness	absence	151	2	TBD
hpv_virus	cervical_cancer	52	2	TBD
happiness	virtue	3	51	TBD
happiness	virtue	3	51	TBD
happiness	love	2	16	TBD
male_pattern_baldness	hair_loss	71	8	TBD
hardening_of_the_artery	heart_disease	81	5	TBD
disease	lifestyle	6	74	TBD
infection	severe_complication	34	5	TBD
health_condition	weight_gain	5	77	TBD
health_condition	obesity	8	144	TBD
cancer	toxic_chemical	3	106	TBD
acid_reflux	hiatal_hernia	2	42	TBD
decrease	change	2	11	TBD
decrease	decline	3	18	TBD
decrease	problem	2	13	TBD
boom	bust	34	3	TBD
bust	boom	3	34	TBD
acne	pimple	47	2	TBD
stress	pimple	86	5	TBD
sanctification	justification	3	25	TBD
sanctification	justification	3	25	TBD
sebum	acne	24	2	TBD
delay	financial_problem	2	11	TBD
problem	miscommunication	4	39	TBD
change	intervention	2	69	TBD
failure	intervention	2	15	TBD
depression	premature_ejaculation	51	10	TBD
anxiety	premature_ejaculation	79	3	TBD
insomnia	sleep_disorder	3	23	TBD
witchcraft	disease	39	3	TBD
menopause	hormone_imbalance	72	9	TBD
condition	hormone_imbalance	3	17	TBD
muscle_weakness	condition	2	26	TBD
dry_skin	wrinkle	45	2	TBD
dry_skin	eczema	12	116	TBD
dry_skin	psoriasis	2	15	TBD
apathy	depression	4	29	TBD
constipation	bloating	15	2	TBD
loss_of_consciousness	seizure	2	39	TBD
shortness_of_breath	condition	3	33	TBD
gastroenteritis	virus	3	100	TBD
gastroenteritis	bacteria	4	21	TBD
depression	bipolar_disorder	14	95	TBD
war	chaos	73	4	TBD
chaos	change	5	31	TBD
action	chaos	20	2	TBD
high_blood_pressure	renal_artery_stenosis	1	5	TBD
depression	hardship	15	3	TBD
high_level	heart_disease	22	3	TBD
rls	condition	3	18	TBD
death	move	2	24	TBD
problem	development	3	59	TBD
disease	animal	2	21	TBD
loss_of_function	disease	2	11	TBD
policy	problem	39	5	TBD
instability	problem	7	40	TBD
gene_mutation	disease	49	6	TBD
damage	circumstance	2	17	TBD
violence	prostitution	2	17	TBD
civil_war	revolution	3	31	TBD
revolution	war	4	28	TBD
modernization	change	19	3	TBD
polycystic_ovary_syndrome	obesity	28	3	TBD
insulin_resistance	polycystic_ovary_syndrome	6	50	TBD
disease	nutritional_deficiency	3	86	TBD
depression	nutritional_deficiency	3	17	TBD
problem	lawsuit	28	4	TBD
pain	kidney_stone	21	121	TBD
climate_change	higher_temperature	34	3	TBD
claim	loss	138	4	TBD
disease	stigma	380	9	TBD
disability	stigma	43	5	TBD
death	curse	2	32	TBD
symptom	enlarged_prostate	3	57	TBD
depression	cognitive_impairment	15	3	TBD
mildew	odor	221	14	TBD
mildew	damage	36	3	TBD
problem	behaviour	11	61	TBD
disease	behaviour	2	13	TBD
obsession	anxiety	117	6	TBD
poverty	oppression	2	27	TBD
global_warming	gas	3	36	TBD
problem	gambling	5	59	TBD
bacteria	tetanus	79	2	TBD
resurrection	death	2	29	TBD
baldness	hair_loss	3	26	TBD
depression	low_level	10	70	TBD
low_level	disease	13	2	TBD
mouth_cancer	smoking	3	17	TBD
side_effect	cancer_treatment	29	221	TBD
serious_problem	injury	2	14	TBD
problem	serious_problem	14	2	TBD
serious_problem	condition	2	81	TBD
cancer	pollutant	10	108	TBD
problem	litigation	12	2	TBD
problem	waste	3	27	TBD
depression	low_self_esteem	3	21	TBD
traffic	accident	2	19	TBD
cervical_dysplasia	hpv	5	31	TBD
candida	symptom	34	2	TBD
expense	loss	2	13	TBD
expense	injury	3	55	TBD
cataplexy	narcolepsy	10	54	TBD
excessive_daytime_sleepiness	sleep_apnea	2	30	TBD
chronic_kidney_disease	diabetes	3	143	TBD
peace	democracy	4	23	TBD
gravity	matter	2	10	TBD
confusion	discrepancy	2	19	TBD
diabetes	long-term_complication	73	2	TBD
action	karma	22	4	TBD
chain_reaction	death	11	2	TBD
schizophrenia	psychosis	15	2	TBD
inflammation	fibrosis	30	2	TBD
ulcerative_colitis	inflammation	425	9	TBD
diabetes	chronic_pancreatitis	2	17	TBD
economic_growth	urbanization	13	2	TBD
inflammation	prostaglandin	3	32	TBD
investigation	arrest	51	2	TBD
death	lethargy	2	11	TBD
disease	epidemic	26	3	TBD
stress	sexual_dysfunction	19	2	TBD
vertigo	motion_sickness	4	57	TBD
concussion	injury	3	24	TBD
depression	lack_of_energy	19	3	TBD
abnormality	infection	2	12	TBD
inflammation	abnormality	27	5	TBD
earthquake	fault	4	23	TBD
oxidative_stress	lipid_peroxidation	11	2	TBD
edema	condition	5	44	TBD
deterioration	loss	15	2	TBD
deterioration	aging	2	29	TBD
tear	laughter	2	16	TBD
inflammation	crohn_'s_disease	4	90	TBD
cancer	uncontrolled_cell_growth	5	33	TBD
inflammatory_response	oxidative_stress	4	20	TBD
side_effect	therapy	3	61	TBD
interference	symptom	2	12	TBD
prosperity	freedom	2	88	TBD
pain	sleep_disturbance	21	4	TBD
symptom	multiple_sclerosis	2	85	TBD
nerve_damage	multiple_sclerosis	2	14	TBD
higher_price	higher_wage	2	14	TBD
inflammation	overactive_immune_system	3	32	TBD
increased_risk	obesity	3	28	TBD
higher_interest_rate	higher_inflation	3	17	TBD
higher_interest_rate	higher_inflation	3	17	TBD
disease	lameness	327	6	TBD
arthritis	pain_in_the_joint	18	2	TBD
repentance	forgiveness_of_sin	18	3	TBD
intelligence	evolution	3	17	TBD
cellulite	skin	17	2	TBD
problem	inconsistency	3	21	TBD
m	ccsvi	3	21	TBD
vibration	sound	105	3	TBD
hyperglycemia	diabetic_ketoacidosis	23	4	TBD
genital_wart	hpv_strain	2	30	TBD
problem	environment	2	26	TBD
pain	migraine_headache	4	82	TBD
prostatitis	infection	2	11	TBD
problem	ache	27	3	TBD
delay	inconvenience	262	7	TBD
tmj	symptom	43	2	TBD
climate_change	increased_temperature	15	3	TBD
stress	personal_problem	2	16	TBD
reduction	change	2	16	TBD
reduction	loss	2	15	TBD
duodenal_ulcer	h._pylorus_infection	15	2	TBD
muscle_imbalance	injury	61	2	TBD
anxiety	restlessness	20	2	TBD
bacteria	body_odor	28	4	TBD
inflammation	autoimmune_disorder	2	53	TBD
dehydration	cramping	12	2	TBD
bruise	injury	2	12	TBD
complication	premature_birth	2	31	TBD
decision	action	132	2	TBD
decision	problem	14	2	TBD
decision	damage	25	2	TBD
duodenal_ulcer	h._pylorus_infection	15	2	TBD
thunderstorm	tornado	92	8	TBD
bacteria	human_disease	44	6	TBD
cancer	pcbs	7	64	TBD
search	discovery	13	2	TBD
event	discovery	34	4	TBD
work	discovery	27	3	TBD
motion_sickness	nausea	208	3	TBD
vertigo	motion_sickness	4	57	TBD
panic_attack	phobia	3	15	TBD
panic	phobia	11	2	TBD
defeat	victory	3	15	TBD
stress	financial_difficulty	2	13	TBD
chronic_sinusitis	nasal_polyp	2	10	TBD
cancer	contaminant	7	36	TBD
illness	weakened_immune_system	2	17	TBD
weakened_immune_system	condition	26	4	TBD
coronal_mass_ejection	solar_flare	2	22	TBD
puberty	hormonal_change	82	3	TBD
damage	child	2	68	TBD
leakage	damage	16	2	TBD
music	emotion	56	2	TBD
anxiety	mental_disorder	13	2	TBD
stress	bad_habit	14	2	TBD
risk	injury	37	4	TBD
stone	infection	27	5	TBD
gap	problem	22	4	TBD
judgment	anger	14	2	TBD
emotional_pain	physical_pain	28	2	TBD
depression	physical_pain	14	2	TBD
urethritis	infection	2	17	TBD
inflammation	psoriasis	6	38	TBD
dry_skin	psoriasis	2	15	TBD
psoriasis	condition	20	3	TBD
high_blood_pressure	kidney_problem	17	3	TBD
male_infertility	problem	2	13	TBD
change_in_the_brain	alzheimer_'s_disease	4	24	TBD
change_in_the_brain	alzheimer_’_s_disease	2	13	TBD
error	process	2	10	TBD
yeast_infection	diaper_rash	18	2	TBD
constipation	diverticulitis	21	3	TBD
disease	unsanitary_condition	2	35	TBD
asthma	inflammation_of_the_airway	2	15	TBD
anal_fissure	constipation	3	35	TBD
depression	emotional_abuse	2	13	TBD
osteoporosis	loss_of_bone_mass	3	17	TBD
dehydration	electrolyte_imbalance	23	2	TBD
schizophrenia	delusion	21	2	TBD
m	ccsvi	3	21	TBD
headache	indigestion	3	18	TBD
disease	indigestion	41	3	TBD
problem	childhood_obesity	2	12	TBD
delay	cost	22	2	TBD
damage	cost	56	4	TBD
cellulite	skin	17	2	TBD
vascular_disease	stroke	58	2	TBD
power	strength	11	2	TBD
resistance	strength	28	2	TBD
acne	skin_infection	45	4	TBD
irritation	skin_infection	128	8	TBD
bacteria	skin_infection	133	5	TBD
tick	lyme_disease	23	3	TBD
stress	lack_of_control	2	13	TBD
cervical_cancer	strain_of_hpv	3	23	TBD
constipation	hard_stool	37	7	TBD
bacteria	tartar	17	2	TBD
depression	physical_condition	2	18	TBD
fever	chill	48	3	TBD
emotional_distress	condition	2	38	TBD
liability	death	12	2	TBD
red	blood	34	5	TBD
virus	herpes	41	3	TBD
spirit	disease	29	4	TBD
cataplexy	narcolepsy	10	54	TBD
anxiety_disorder	symptom	97	10	TBD
anxiety	anxiety_disorder	3	15	TBD
coronal_mass_ejection	solar_flare	2	22	TBD
marriage	scandal	14	2	TBD
problem	distortion	2	12	TBD
disease	malfunction	4	32	TBD
disease	high_morbidity	24	2	TBD
disease	high_rate	15	3	TBD
mismanagement	failure	10	2	TBD
serious_condition	symptom	33	4	TBD
disruption_in_the_body_'s_energy_system	negative_emotion	95	2	TBD
emotional_pain	physical_pain	28	2	TBD
first_world_war	event	2	12	TBD
infection	antibody	24	2	TBD
power	knowledge	3	39	TBD
hormonal_change	menstruation	2	25	TBD
post_traumatic_stress_disorder	symptom	31	3	TBD
problem	insecurity	2	11	TBD
teaching	learning	15	2	TBD
teaching	learning	15	2	TBD
disease	lifestyle_choice	4	23	TBD
headache	histamine	2	33	TBD
communism	dictatorship	13	2	TBD
poverty	environmental_destruction	33	5	TBD
event_b	event_a	3	15	TBD
event_a	event_b	15	3	TBD
cancer	bpa	3	32	TBD
high_blood_glucose_level	diabetes	3	26	TBD
cancer	stem_cell	2	20	TBD
inflammation	skin_condition	6	32	TBD
muscular_tension	headache	15	2	TBD
quantity	quality	41	8	TBD
quantity	quality	41	8	TBD
pain	vicious_cycle	2	11	TBD
earthquake	volcanic_eruption	6	30	TBD
misdiagnosis	problem	17	2	TBD
iron_overload	hemochromatosis	2	38	TBD
prosperity	freedom	2	88	TBD
pain	neck	3	38	TBD
error	data	3	15	TBD
search	discovery	13	2	TBD
agent	cancer	7	169	TBD
problem	missing_teeth	2	26	TBD
cancer	cell_change	2	39	TBD
iron_overload	hemochromatosis	2	38	TBD
depression	pessimism	2	17	TBD
problem	learning_disability	3	16	TBD
depression	lack_of_confidence	2	10	TBD
diabetes	high_blood_sugar_level	33	4	TBD
chronic_sinusitis	nasal_polyp	2	10	TBD
fission	neutron	3	90	TBD
fission	neutron	3	90	TBD
inflammation	skin_disorder	2	14	TBD
qt_prolongation	drug	2	19	TBD
higher_price	higher_wage	2	14	TBD
death	series_of_event	2	24	TBD
error	trial	12	2	TBD
event	trial	52	3	TBD
stress	sleep	2	10	TBD
disease	psychological_stress	70	7	TBD
psychological_stress	diabetes	3	28	TBD
bitterness	anger	2	11	TBD
chemical_in_the_brain	depression	323	6	TBD
storm	cold_front	12	2	TBD
bacteria	foot_odor	36	5	TBD
depression	chemical_change_in_the_brain	2	23	TBD
disability	functional_limitation	56	5	TBD
problem	use_of_alcohol	3	18	TBD
inflation	interest	2	12	TBD
problem	inaccuracy	3	17	TBD
heavy_period	anemia	10	2	TBD
abnormal_cell_growth	cancer	11	2	TBD
depression	recovery	69	2	TBD
gravity	matter	2	10	TBD
tear	laughter	2	16	TBD
excess_body_fat	obesity	3	16	TBD
leaky_gut_syndrome	food_allergy	21	2	TBD
osteoarthritis	cartilage	5	27	TBD
meditation	enlightenment	34	3	TBD
stuttering	stress	2	21	TBD
bacteria	dental_plaque	40	3	TBD
meditation	enlightenment	34	3	TBD
upset_stomach	symptom	31	6	TBD
aura	migraine	3	33	TBD
depression	loss_of_sleep	2	12	TBD
degenerative_change	osteoarthritis	2	22	TBD
obesity	high_level_of_insulin	18	3	TBD
extra_chromosome	down_syndrome	17	2	TBD
defeat	victory	3	15	TBD
severe_phenotype	mutation	2	10	TBD
negative_feeling	stress	47	5	TBD
color	emotion	67	4	TBD
disease	pathogenesis	2	11	TBD
shift	change	11	2	TBD
disruption_in_the_body_'s_energy_system	negative_emotion	95	2	TBD
economic_freedom	political_freedom	10	2	TBD
pain	labour	2	10	TBD
asthma	bronchoconstriction	41	3	TBD
metabolic_problem	obesity	6	35	TBD
increase	increase_in_revenue	4	28	TBD
disconnection	problem	15	2	TBD
economic_freedom	political_freedom	10	2	TBD
communism	dictatorship	13	2	TBD
heartburn	acid_reflux_disease	3	84	TBD
diverticulosis	constipation	50	4	TBD
disease	social_stigma	30	4	TBD
mental_illness	social_stigma	31	5	TBD
negative_action	negative_thought	2	10	TBD
surprise	death	47	2	TBD
depression	cognitive_distortion	18	3	TBD
red	blood	34	5	TBD
cancer	tissue_change	3	34	TBD
earthquake	seismic_wave	20	2	TBD
black	cocaine	2	21	TBD
physical_exhaustion	stress	2	14	TBD
carpet	allergy	10	2	TBD
high_birth_rate	poverty	2	14	TBD
obesity	metabolic_dysfunction	19	2	TBD
