Source	Target	Weight_Source_Target	Comment
modification	harm	49	TBD
modification	defect	15	TBD
modification	improved_performance	2	TBD
medical_emergency	death	68	TBD
medical_emergency	brain_damage	10	TBD
medical_emergency	delay	10	TBD
medical_emergency	permanent_disability	7	TBD
bone_fracture	pain	54	TBD
pinched_nerve	pain	81	TBD
pinched_nerve	numbness	18	TBD
pinched_nerve	symptom	21	TBD
pinched_nerve	sciatica	31	TBD
pinched_nerve	leg_pain	9	TBD
development	habitat_loss	61	TBD
development	problem	59	TBD
development	change	32	TBD
development	pollution	25	TBD
development	loss	15	TBD
development	environmental_damage	15	TBD
development	impact	16	TBD
development	disturbance	14	TBD
development	cost	71	TBD
development	increased_cost	13	TBD
development	damage	14	TBD
development	situation	12	TBD
development	civil_war	15	TBD
loss_of_hearing	tinnitus	6	TBD
exposure	disease	258	TBD
exposure	death	267	TBD
exposure	cancer	236	TBD
exposure	illness	156	TBD
exposure	injury	158	TBD
exposure	health_problem	96	TBD
exposure	lung_cancer	57	TBD
exposure	mesothelioma	146	TBD
exposure	birth_defect	78	TBD
exposure	damage	85	TBD
exposure	symptom	234	TBD
exposure	harm	54	TBD
exposure	asthma	35	TBD
exposure	asbestosis	20	TBD
exposure	problem	18	TBD
exposure	hearing_loss	43	TBD
exposure	infection	63	TBD
exposure	effect	33	TBD
exposure	nausea	67	TBD
exposure	hypothermia	16	TBD
exposure	adverse_health_effect	51	TBD
exposure	brain_damage	18	TBD
exposure	increase	23	TBD
exposure	health_effect	50	TBD
exposure	stress	13	TBD
exposure	disability	17	TBD
exposure	tremor	19	TBD
exposure	unconsciousness	11	TBD
exposure	dizziness	42	TBD
exposure	headache	65	TBD
exposure	fever	13	TBD
exposure	fatigue	12	TBD
exposure	outcome	8	TBD
exposure	lung_damage	10	TBD
exposure	complication	8	TBD
exposure	sickness	9	TBD
exposure	skin	12	TBD
exposure	discomfort	22	TBD
exposure	condition	24	TBD
exposure	dermatitis	29	TBD
exposure	health_hazard	53	TBD
exposure	tinnitus	46	TBD
exposure	adverse_effect	40	TBD
exposure	respiratory_symptom	20	TBD
exposure	allergy	12	TBD
exposure	depression	9	TBD
exposure	cataract	14	TBD
exposure	permanent_hearing_loss	16	TBD
exposure	respiratory_problem	20	TBD
exposure	paralysis	19	TBD
exposure	kidney_damage	10	TBD
exposure	liver	40	TBD
exposure	serious_health_problem	18	TBD
exposure	health_risk	37	TBD
exposure	significant_increase	6	TBD
exposure	increased_risk	21	TBD
exposure	serious_illness	11	TBD
exposure	trauma	13	TBD
exposure	respiratory_disease	8	TBD
exposure	disorder	11	TBD
exposure	skin_cancer	10	TBD
exposure	pain	9	TBD
exposure	ptsd	9	TBD
exposure	redness	10	TBD
exposure	ailment	12	TBD
exposure	conjunctivitis	11	TBD
exposure	convulsion	11	TBD
exposure	fetal_death	5	TBD
exposure	anxiety_disorder	38	TBD
exposure	irritation	10	TBD
exposure	dehydration	21	TBD
exposure	liver_damage	16	TBD
exposure	poisoning	12	TBD
exposure	seizure	19	TBD
exposure	psychological_damage	22	TBD
exposure	melanoma	13	TBD
exposure	sunburn	11	TBD
exposure	diarrhea	16	TBD
exposure	eye	10	TBD
exposure	variety_of_symptom	4	TBD
exposure	property_damage	8	TBD
exposure	premature_death	17	TBD
exposure	lung_disease	17	TBD
exposure	developmental_problem	14	TBD
exposure	mortality	8	TBD
exposure	severe_health_problem	13	TBD
exposure	nervous_system_damage	6	TBD
exposure	tissue_damage	12	TBD
exposure	plaintiff_'s_injury	3	TBD
exposure	stunted_growth	2	TBD
exposure	health_consequence	10	TBD
exposure	mental_retardation	10	TBD
exposure	free_radical_damage	15	TBD
exposure	heat_cramp	10	TBD
exposure	pulmonary_edema	11	TBD
exposure	reduction	22	TBD
exposure	vomiting	11	TBD
exposure	diabetes	19	TBD
exposure	reaction	16	TBD
exposure	permanent_damage	16	TBD
exposure	lightheadedness	7	TBD
exposure	miscarriage	8	TBD
exposure	reproductive_problem	8	TBD
exposure	damage_to_the_eye	11	TBD
exposure	bronchitis	15	TBD
exposure	negative_consequence	3	TBD
exposure	leukemia	9	TBD
exposure	further_damage	4	TBD
exposure	allergy_symptom	2	TBD
exposure	immediate_death	7	TBD
exposure	flu-like_symptom	3	TBD
exposure	behavioral_change	2	TBD
exposure	impaired_growth	3	TBD
exposure	organ_damage	3	TBD
exposure	serious_health_complication	2	TBD
physical_stress	hair_loss	44	TBD
physical_stress	delayed_puberty	1	TBD
gap	problem	22	TBD
gap	confusion	12	TBD
relationship	stress	42	TBD
relationship	pain	35	TBD
relationship	problem	52	TBD
relationship	conflict	19	TBD
relationship	new_life	4	TBD
relationship	unhappiness	15	TBD
relationship	joy	4	TBD
relationship	child	12	TBD
relationship	referral	8	TBD
hospital_stay	death	18	TBD
strain	pain	1303	TBD
strain	injury	43	TBD
strain	back_pain	67	TBD
strain	cervical_cancer	49	TBD
strain	disease	42	TBD
strain	genital_wart	20	TBD
strain	illness	39	TBD
strain	pandemic	63	TBD
strain	infection	58	TBD
strain	acute_pain	6	TBD
strain	problem	23	TBD
strain	carpal_tunnel_syndrome	12	TBD
strain	symptom	19	TBD
strain	lower_back_pain	15	TBD
strain	hemorrhoid	59	TBD
strain	condition	26	TBD
strain	severe_disease	15	TBD
strain	low_back_pain	14	TBD
strain	outbreak	24	TBD
strain	human_illness	11	TBD
strain	muscle_pain	72	TBD
strain	discomfort	30	TBD
strain	tension_headache	11	TBD
strain	muscle_spasm	28	TBD
strain	muscle	15	TBD
strain	death_in_human	3	TBD
strain	infection_in_human	2	TBD
strain	mortality	8	TBD
strain	soreness	16	TBD
strain	severe_illness	40	TBD
strain	relieving_pain	4	TBD
strain	stiffness	13	TBD
strain	death	16	TBD
strain	burnout	47	TBD
strain	relief_of_pain	4	TBD
strain	high_mortality	3	TBD
medical_care	death	6	TBD
medical_care	infection	19	TBD
medical_care	injury	6	TBD
medical_care	cost	40	TBD
medical_care	harm	13	TBD
medical_care	death_in_america	2	TBD
medical_care	financial_burden	3	TBD
sciatica	pain	309	TBD
sciatica	back_pain	29	TBD
sciatica	numbness	12	TBD
sciatica	leg_pain	11	TBD
sciatica	lower_back_pain	111	TBD
sciatica	muscle_weakness	654	TBD
sciatica	inflammation	36	TBD
skin_condition	pain	25	TBD
skin_condition	discomfort	73	TBD
skin_condition	redness	44	TBD
skin_condition	itching	33	TBD
skin_condition	hair_loss	11	TBD
skin_condition	blister	18	TBD
skin_condition	scarring_alopecia	9	TBD
skin_condition	pimple	93	TBD
skin_condition	blackhead	123	TBD
bump	traumatic_brain_injury	16	TBD
bump	pain	13	TBD
bump	discomfort	30	TBD
vaginitis	vaginal_discharge	3	TBD
skin_damage	premature_aging	67	TBD
skin_damage	skin_cancer	78	TBD
skin_damage	cancer	16	TBD
blood_vessel	pain	19	TBD
blood_vessel	heart_attack	12	TBD
blood_vessel	stroke	17	TBD
blood_vessel	internal_bleeding	60	TBD
blood_vessel	problem	12	TBD
blood_vessel	complication	22	TBD
blood_vessel	disease	22	TBD
blood_vessel	heart	11	TBD
lung_cancer	death	516	TBD
lung_cancer	mortality	16	TBD
lung_cancer	cancer_death	852	TBD
lung_cancer	complication	12	TBD
lung_cancer	cancer-related_death	194	TBD
lung_cancer	symptom	40	TBD
lung_cancer	cough	18	TBD
lung_cancer	shortness_of_breath	10	TBD
lung_cancer	death_in_woman	11	TBD
lung_cancer	death_in_men	8	TBD
lung_cancer	cancer_mortality	70	TBD
lung_cancer	pain	14	TBD
lung_cancer	chronic_cough	6	TBD
lung_cancer	excess_death	2	TBD
lung_cancer	increase_in_mortality	2	TBD
lung_cancer	death_in_the_uk	3	TBD
lung_cancer	bone_pain	4	TBD
lung_cancer	structural_change	5	TBD
lung_cancer	preventable_death	3	TBD
intolerance	violence	38	TBD
intolerance	war	21	TBD
intolerance	conflict	15	TBD
intolerance	stomach_problem	53	TBD
intolerance	hatred	16	TBD
doubt	anxiety	12	TBD
neglect	death	163	TBD
neglect	injury	1673	TBD
neglect	problem	63	TBD
neglect	damage	182	TBD
neglect	loss	42	TBD
neglect	failure	47	TBD
neglect	deterioration	11	TBD
neglect	trauma	19	TBD
neglect	stress	31	TBD
neglect	pain	18	TBD
neglect	suffering	25	TBD
neglect	illness	16	TBD
neglect	condition	55	TBD
neglect	serious_injury	11	TBD
neglect	psychological_problem	49	TBD
neglect	malnutrition	11	TBD
neglect	behavioral_problem	11	TBD
neglect	disease	19	TBD
neglect	harm	16	TBD
neglect	developmental_delay	4	TBD
neglect	child_death	6	TBD
neglect	behavioural_problem	3	TBD
neglect	demise	2	TBD
neglect	loss_or_damage	7	TBD
neglect	defect	11	TBD
neglect	breakdown	27	TBD
neglect	psychological_damage	2	TBD
neglect	crisis	11	TBD
neglect	fatality	17	TBD
neglect	violent_behavior	2	TBD
neglect	serious_physical_injury	2	TBD
neglect	extensive_damage	2	TBD
lack_of_interest	failure	7	TBD
hate	suffering	11	TBD
hate	violence	18	TBD
activity	injury	265	TBD
activity	pain	119	TBD
activity	problem	76	TBD
activity	pollution	27	TBD
activity	death	67	TBD
activity	damage	128	TBD
activity	harm	54	TBD
activity	outcome	14	TBD
activity	symptom	50	TBD
activity	change	28	TBD
activity	loss	31	TBD
activity	accident	9	TBD
activity	increase	16	TBD
activity	condition	10	TBD
activity	carpal_tunnel_syndrome	20	TBD
activity	fire	11	TBD
activity	global_warming	11	TBD
activity	environmental_damage	29	TBD
activity	arrest	35	TBD
activity	emission	11	TBD
activity	error	9	TBD
activity	environmental_impact	20	TBD
activity	violence	9	TBD
activity	erosion	12	TBD
activity	impact	9	TBD
activity	cost	38	TBD
activity	stress	259	TBD
activity	growth	14	TBD
activity	inflammation	45	TBD
activity	contamination	21	TBD
activity	disruption	11	TBD
activity	adverse_effect	22	TBD
activity	fear	9	TBD
activity	property_loss	4	TBD
activity	discomfort	16	TBD
activity	fatigue	8	TBD
activity	identity_theft	18	TBD
activity	disturbance	9	TBD
activity	anxiety	8	TBD
activity	memory	11	TBD
activity	further_injury	4	TBD
activity	serious_injury	33	TBD
activity	tragedy	15	TBD
activity	event	12	TBD
activity	situation	12	TBD
activity	confusion	12	TBD
activity	chaos	8	TBD
activity	hemorrhoid	30	TBD
activity	increase_in_heart_rate	2	TBD
activity	imprisonment	10	TBD
activity	trouble	12	TBD
activity	alarm	15	TBD
activity	significant_discomfort	2	TBD
activity	neck_pain	10	TBD
activity	inconvenience	4	TBD
activity	breathlessness	11	TBD
activity	negative_consequence	5	TBD
activity	better_health	2	TBD
activity	personal_growth	4	TBD
desperation	crime	75	TBD
desperation	violence	33	TBD
disagreement	violence	11	TBD
disagreement	war	17	TBD
disagreement	conflict	14	TBD
poor_judgment	accident	14	TBD
poor_judgment	error	15	TBD
poor_judgment	loss	16	TBD
inequality	crime	15	TBD
inequality	poverty	20	TBD
inequality	crisis	16	TBD
inequality	conflict	22	TBD
inequality	social_unrest	18	TBD
inequality	violence	13	TBD
inequality	problem	16	TBD
negligence	death	1113	TBD
negligence	injury	1566	TBD
negligence	accident	716	TBD
negligence	damage	805	TBD
negligence	personal_injury	223	TBD
negligence	loss	245	TBD
negligence	harm	88	TBD
negligence	serious_injury	71	TBD
negligence	illness	39	TBD
negligence	wrongful_death	39	TBD
negligence	fire	130	TBD
negligence	property_damage	39	TBD
negligence	collision	26	TBD
negligence	car_accident	43	TBD
negligence	brain_injury	43	TBD
negligence	birth_injury	51	TBD
negligence	incident	68	TBD
negligence	bodily_injury	29	TBD
negligence	crash	32	TBD
negligence	cerebral_palsy	63	TBD
negligence	fall	19	TBD
negligence	loss_or_damage	49	TBD
negligence	auto_accident	33	TBD
negligence	error	34	TBD
negligence	physical_injury	53	TBD
negligence	failure	21	TBD
negligence	pain	13	TBD
negligence	suffering	13	TBD
negligence	condition	33	TBD
negligence	truck_accident	19	TBD
negligence	fatality	14	TBD
negligence	expense	15	TBD
negligence	attack	17	TBD
negligence	tragedy	11	TBD
negligence	disability	6	TBD
negligence	loss_of_life	12	TBD
negligence	disaster	10	TBD
negligence	explosion	13	TBD
negligence	complication	18	TBD
negligence	problem	14	TBD
negligence	liability	22	TBD
negligence	claim	43	TBD
negligence	traumatic_brain_injury	15	TBD
negligence	death_of_another_person	6	TBD
negligence	defect	91	TBD
negligence	spinal_cord_injury	16	TBD
negligence	serious_personal_injury	21	TBD
negligence	outcome	4	TBD
negligence	action	20	TBD
negligence	plaintiff_'s_injury	21	TBD
negligence	head_injury	7	TBD
negligence	infection	15	TBD
negligence	financial_loss	8	TBD
negligence	death_of	6	TBD
negligence	delay	14	TBD
negligence	trauma	12	TBD
negligence	fatal_injury	7	TBD
negligence	catastrophic_injury	15	TBD
negligence	mistake	15	TBD
negligence	plaintiff_'_s_injury	12	TBD
negligence	event	7	TBD
negligence	medical_expense	5	TBD
negligence	outbreak	22	TBD
negligence	situation	4	TBD
negligence	back_injury	4	TBD
negligence	theft	7	TBD
negligence	emotional_distress	15	TBD
negligence	death_of_a_person	7	TBD
negligence	death_of_a_loved_one	6	TBD
negligence	violation	9	TBD
negligence	cost	5	TBD
negligence	economic_damage	7	TBD
negligence	victim_'s_death	5	TBD
negligence	death_of_the_patient	4	TBD
negligence	devastating_injury	4	TBD
negligence	disease	5	TBD
negligence	decedent_'s_death	5	TBD
negligence	bodily_harm	7	TBD
negligence	breach	6	TBD
negligence	damage_to_property	10	TBD
negligence	deficiency	7	TBD
negligence	homicide	21	TBD
negligence	economic_loss	5	TBD
negligence	patient_'s_death	3	TBD
negligence	death_of_the_deceased	2	TBD
negligence	food_poisoning	11	TBD
negligence	misfortune	4	TBD
negligence	actual_damage	4	TBD
negligence	lost_wage	6	TBD
negligence	injury_to_another_person	2	TBD
negligence	penalty	4	TBD
negligence	severe_pain	6	TBD
negligence	physical_harm	6	TBD
negligence	brain_damage	6	TBD
negligence	breach_of_contract	5	TBD
negligence	mental_anguish	6	TBD
negligence	motor_vehicle_accident	9	TBD
negligence	recover_damage	3	TBD
negligence	preventable_death	2	TBD
negligence	disturbance	4	TBD
negligence	risk	7	TBD
negligence	permanent_injury	4	TBD
negligence	disorder	5	TBD
negligence	injury_to	2	TBD
negligence	patient_death	4	TBD
negligence	untimely_death	2	TBD
genetic_mutation	cancer	224	TBD
genetic_mutation	disease	125	TBD
genetic_mutation	condition	36	TBD
genetic_mutation	disorder	78	TBD
genetic_mutation	cystic_fibrosis	9	TBD
genetic_mutation	autism	26	TBD
genetic_mutation	human_disease	10	TBD
genetic_mutation	defect	18	TBD
genetic_mutation	drug_resistance	34	TBD
genetic_mutation	colon_cancer	11	TBD
cystic_fibrosis	bronchiectasis	8	TBD
cystic_fibrosis	infertility_in_men	9	TBD
cystic_fibrosis	poor_growth	1	TBD
cystic_fibrosis	delayed_puberty	1	TBD
hcm	sudden_death	20	TBD
neurodegenerative_disease	dementia	17	TBD
neurodegenerative_disease	brain_damage	15	TBD
neurodegenerative_disease	death	14	TBD
cf	symptom	28	TBD
cf	fatigue	11	TBD
cf	disability	12	TBD
cf	cognitive_problem	6	TBD
cf	infertility	12	TBD
cf	reproductive_problem	5	TBD
fragile_x_syndrome	autism	30	TBD
fragile_x_syndrome	intellectual_disability	52	TBD
fragile_x_syndrome	mental_retardation	145	TBD
fragile_x_syndrome	mental_impairment	14	TBD
fragile_x_syndrome	developmental_disability	8	TBD
fragile_x_syndrome	cognitive_deficit	4	TBD
fragile_x_syndrome	developmental_delay	2	TBD
skin_cancer	death	26	TBD
colon_cancer	death	97	TBD
colon_cancer	blood_in_the_stool	23	TBD
colon_cancer	constipation	67	TBD
colon_cancer	rectal_bleeding	4	TBD
melanoma	death	112	TBD
melanoma	excess_death	2	TBD
melanoma	itchiness	1	TBD
uncontrolled_cell_growth	cancer	33	TBD
destruction_of_red_blood_cell	anemia	16	TBD
function	pressure	12	TBD
disabling_condition	financial_stress	12	TBD
financial_stress	divorce	8	TBD
financial_stress	problem	13	TBD
preterm_birth	infant_mortality	25	TBD
preterm_birth	mortality	21	TBD
qi_stagnation	pain	8	TBD
dry_eye	discomfort	15	TBD
dry_eye	blindness	15	TBD
dry_eye	redness	12	TBD
dry_eye	itchiness	2	TBD
comorbidities	cognitive_problem	2	TBD
comorbidities	increased_incidence	4	TBD
congenital_cataract	blindness	12	TBD
amblyopia	vision_loss	11	TBD
amblyopia	visual_impairment	9	TBD
amblyopia	visual_loss	4	TBD
serious_adverse_event	death	11	TBD
therapy	side_effect	61	TBD
therapy	pain	21	TBD
therapy	harm	20	TBD
therapy	complication	18	TBD
therapy	immunosuppression	9	TBD
therapy	adverse_event	26	TBD
therapy	divorce	11	TBD
therapy	significant_decrease	5	TBD
therapy	symptom	11	TBD
therapy	improved_quality_of_life	3	TBD
therapy	quality_of_life	2	TBD
therapy	increased_risk	14	TBD
therapy	recovery	11	TBD
therapy	death	11	TBD
therapy	late_effect	6	TBD
ingredient	allergic_reaction	75	TBD
ingredient	side_effect	18	TBD
ingredient	irritation	42	TBD
ingredient	allergy	15	TBD
ingredient	acne	24	TBD
ingredient	birth_defect	11	TBD
ingredient	drowsiness	65	TBD
ingredient	various_health_problem	2	TBD
ingredient	skin_irritation	64	TBD
ingredient	problem	37	TBD
ingredient	health_risk	19	TBD
electrolyte_imbalance	death	30	TBD
electrolyte_imbalance	heat_cramp	5	TBD
electrolyte_imbalance	heart_attack	12	TBD
organism	infection	323	TBD
organism	disease	357	TBD
organism	pneumonia	69	TBD
organism	illness	38	TBD
organism	meningitis	55	TBD
organism	diarrhea	28	TBD
organism	death	27	TBD
organism	symptom	35	TBD
organism	problem	14	TBD
organism	plant_disease	5	TBD
organism	pid	15	TBD
organism	food_poisoning	18	TBD
organism	tuberculosis	30	TBD
organism	sepsis	34	TBD
organism	wound_infection	15	TBD
organism	skin_infection	22	TBD
organism	cervicitis	10	TBD
organism	bloody_diarrhea	7	TBD
organism	urethritis	5	TBD
organism	bacterial_infection	91	TBD
organism	serious_infection	17	TBD
organism	conjunctivitis	11	TBD
organism	disease_in_human	2	TBD
organism	vaginal_discharge	3	TBD
organism	soft_tissue_infection	5	TBD
cervical_cancer	death	227	TBD
cervical_cancer	cancer_death	170	TBD
cervical_cancer	incidence	10	TBD
cervical_cancer	mortality	20	TBD
cervical_cancer	morbidity	13	TBD
cervical_cancer	pelvic_pain	2	TBD
genital_wart	cervical_cancer	20	TBD
genital_wart	pain	15	TBD
pelvic_inflammatory_disease	infertility	130	TBD
pelvic_inflammatory_disease	ectopic_pregnancy	46	TBD
pelvic_inflammatory_disease	chronic_pelvic_pain	23	TBD
pelvic_inflammatory_disease	scarring	14	TBD
pelvic_inflammatory_disease	sterility	20	TBD
pelvic_inflammatory_disease	peritonitis	15	TBD
pelvic_inflammatory_disease	infertility_in_woman	13	TBD
pelvic_inflammatory_disease	female_infertility	7	TBD
pelvic_inflammatory_disease	vaginal_discharge	2	TBD
pregnancy_complication	stillbirth	1	TBD
hiv_infection	aid	86	TBD
hiv_infection	death	85	TBD
hiv_infection	symptom	12	TBD
hiv_infection	mortality	8	TBD
hiv_infection	immunosuppression	25	TBD
hiv_infection	opportunistic_infection	15	TBD
hiv_infection	immunodeficiency	18	TBD
hiv_infection	complication	17	TBD
hiv_infection	diarrhea	17	TBD
hiv_infection	stroke	16	TBD
hiv_infection	increased_incidence	4	TBD
hiv_infection	morbidity	16	TBD
hiv_infection	nerve_damage	15	TBD
hiv_infection	encephalopathy	20	TBD
hiv_infection	disease	13	TBD
hiv_infection	higher_rate	3	TBD
hiv_infection	rapid_progression	4	TBD
degenerative_joint_disease	pain	39	TBD
degenerative_joint_disease	osteoarthritis	21	TBD
degenerative_joint_disease	disability	7	TBD
degenerative_joint_disease	inflammation	8	TBD
degenerative_joint_disease	immobility	7	TBD
degenerative_joint_disease	considerable_pain	5	TBD
degenerative_joint_disease	joint_problem	7	TBD
degenerative_joint_disease	stiffness	8	TBD
degenerative_joint_disease	severe_pain	11	TBD
telogen_effluvium	hair_loss	41	TBD
chronic_kidney_failure	anemia	17	TBD
crop_failure	famine	31	TBD
food_insecurity	stunted_growth	3	TBD
food_insecurity	health_effect	2	TBD
food_insecurity	negative_outcome	2	TBD
food_insecurity	social_disruption	3	TBD
asbestos_exposure	lung_cancer	614	TBD
asbestos_exposure	mesothelioma	469	TBD
asbestos_exposure	disease	206	TBD
asbestos_exposure	illness	80	TBD
asbestos_exposure	cancer	237	TBD
asbestos_exposure	asbestosis	58	TBD
asbestos_exposure	death	23	TBD
asbestos_exposure	serious_health_problem	12	TBD
asbestos_exposure	deadly_disease	75	TBD
asbestos_exposure	health_problem	11	TBD
asbestos_exposure	fatal_disease	12	TBD
asbestos_exposure	injury	27	TBD
asbestos_exposure	health_hazard	11	TBD
asbestos_exposure	damage	19	TBD
asbestos_exposure	health_complication	9	TBD
asbestos_exposure	danger	12	TBD
asbestos_exposure	adverse_health_effect	3	TBD
migration	problem	30	TBD
migration	loss	23	TBD
migration	net_loss	17	TBD
migration	family_disruption	2	TBD
medication	side_effect	765	TBD
medication	problem	291	TBD
medication	weight_gain	150	TBD
medication	hair_loss	231	TBD
medication	depression	137	TBD
medication	dry_mouth	210	TBD
medication	insomnia	83	TBD
medication	death	153	TBD
medication	condition	120	TBD
medication	constipation	166	TBD
medication	symptom	108	TBD
medication	drowsiness	549	TBD
medication	dizziness	770	TBD
medication	delirium	23	TBD
medication	tinnitus	62	TBD
medication	nausea	571	TBD
medication	serious_side_effect	96	TBD
medication	fatigue	53	TBD
medication	birth_defect	309	TBD
medication	diarrhea	363	TBD
medication	adverse_effect	47	TBD
medication	gynecomastia	22	TBD
medication	vomiting	87	TBD
medication	anxiety	53	TBD
medication	adverse_event	39	TBD
medication	hallucination	17	TBD
medication	sexual_dysfunction	26	TBD
medication	bone_loss	22	TBD
medication	bleeding	27	TBD
medication	erectile_dysfunction	135	TBD
medication	xerostomia	22	TBD
medication	dry_eye	66	TBD
medication	osteoporosis	78	TBD
medication	headache	468	TBD
medication	complication	41	TBD
medication	diabetes	17	TBD
medication	seizure	29	TBD
medication	weight_loss	37	TBD
medication	disease	15	TBD
medication	hive	23	TBD
medication	damage	36	TBD
medication	sleepiness	42	TBD
medication	impotence	40	TBD
medication	liver_damage	39	TBD
medication	anemia	33	TBD
medication	acne	84	TBD
medication	secondary_osteoporosis	25	TBD
medication	confusion	27	TBD
medication	hearing_loss	48	TBD
medication	allergic_reaction	55	TBD
medication	cataract	30	TBD
medication	harm	54	TBD
medication	severe_side_effect	24	TBD
medication	reaction	39	TBD
medication	adverse_reaction	39	TBD
medication	injury	17	TBD
medication	high_blood_pressure	12	TBD
medication	hypoglycemia	14	TBD
medication	addiction	22	TBD
medication	disorder	10	TBD
medication	secondary_hypertension	8	TBD
medication	dependence	174	TBD
medication	suicidal_thought	31	TBD
medication	gastrointestinal_bleeding	10	TBD
medication	ed	87	TBD
medication	nightmare	11	TBD
medication	dehydration	15	TBD
medication	hepatitis	11	TBD
medication	stain	111	TBD
medication	gout	23	TBD
medication	dry_skin	13	TBD
medication	kidney_damage	10	TBD
medication	low_blood_pressure	62	TBD
medication	lethargy	11	TBD
medication	bad_breath	38	TBD
medication	pancreatitis	16	TBD
medication	obesity	12	TBD
medication	imbalance	9	TBD
medication	stretch_mark	36	TBD
medication	withdrawal_symptom	66	TBD
medication	dryness	18	TBD
medication	increase	24	TBD
medication	orthostatic_hypotension	13	TBD
medication	harmful_side_effect	7	TBD
medication	rash	103	TBD
medication	loss_of_hair	107	TBD
medication	hypothyroidism	10	TBD
medication	night_sweat	13	TBD
medication	liver_problem	48	TBD
medication	side-effects	15	TBD
medication	inflammation_of_the_liver	9	TBD
medication	memory_loss	13	TBD
medication	excessive_sweating	18	TBD
medication	ulcer	28	TBD
medication	loss_of_appetite	55	TBD
medication	cramping	22	TBD
medication	hirsutism	20	TBD
medication	heartburn	8	TBD
medication	pain	38	TBD
medication	tiredness	9	TBD
medication	fever	25	TBD
medication	tooth_discoloration	5	TBD
medication	asthma	21	TBD
medication	attack	13	TBD
medication	gastritis	10	TBD
medication	dementia	9	TBD
medication	tremor	15	TBD
medication	memory_problem	23	TBD
medication	incontinence	25	TBD
medication	stomach_ulcer	12	TBD
medication	miscarriage	8	TBD
medication	allergy	9	TBD
medication	halitosis	9	TBD
medication	unpleasant_side_effect	4	TBD
medication	flushing	13	TBD
medication	serious_birth_defect	4	TBD
medication	temporary_hair_loss	7	TBD
medication	upset_stomach	12	TBD
medication	irritation	81	TBD
medication	dangerous_side_effect	10	TBD
medication	change	9	TBD
medication	heart_attack	12	TBD
medication	redness	119	TBD
medication	lupus	13	TBD
medication	muscle_damage	41	TBD
medication	fluid_retention	27	TBD
medication	sexual_problem	10	TBD
medication	muscle_cramp	14	TBD
medication	parkinsonism	2	TBD
medication	low_blood_sugar	42	TBD
medication	glaucoma	10	TBD
medication	weakness	60	TBD
medication	abnormal_bleeding	5	TBD
medication	mouth_sore	15	TBD
medication	psoriasis	28	TBD
medication	lightheadedness	166	TBD
medication	behavior	19	TBD
medication	issue	19	TBD
medication	sleeplessness	106	TBD
medication	immunosuppression	33	TBD
medication	blurred_vision	61	TBD
medication	inflammation	11	TBD
medication	dysarthria	2	TBD
medication	retrograde_ejaculation	21	TBD
medication	discoloration	9	TBD
medication	low_libido	2	TBD
medication	heart_problem	10	TBD
medication	itching	11	TBD
medication	stomach_pain	5	TBD
medication	syndrome	11	TBD
medication	psychiatric_symptom	3	TBD
medication	excessive_bleeding	8	TBD
medication	internal_bleeding	10	TBD
medication	hot_flash	8	TBD
medication	cognitive_dysfunction	4	TBD
medication	health_risk	10	TBD
medication	infection	14	TBD
medication	mood_disorder	10	TBD
medication	stomach_upset	16	TBD
medication	panic_attack	10	TBD
medication	major_problem	6	TBD
medication	loss_of_libido	5	TBD
medication	balance_problem	4	TBD
medication	baldness	8	TBD
medication	vaginal_dryness	9	TBD
medication	infertility_in_men	3	TBD
medication	muscle_ache	11	TBD
medication	abdominal_pain	10	TBD
medication	hair_to_fall_out	3	TBD
medication	stomach_problem	4	TBD
medication	blood_pressure_to_rise	4	TBD
medication	behavior_change	3	TBD
medication	staining	6	TBD
medication	acne_in_adult	2	TBD
medication	nipple_discharge	2	TBD
medication	hemolytic_anemia	2	TBD
medication	nosebleed	2	TBD
medication	decreased_libido	5	TBD
medication	pallor	1	TBD
drowsiness	coma	16	TBD
serious_side_effect	death	117	TBD
serious_side_effect	hospitalization	112	TBD
xerostomia	bad_breath	40	TBD
xerostomia	photophobia	1	TBD
urinary_incontinence	embarrassment	14	TBD
hypoglycemia	symptom	92	TBD
hypoglycemia	seizure	51	TBD
hypoglycemia	coma	68	TBD
hypoglycemia	loss_of_consciousness	29	TBD
hypoglycemia	fatigue	21	TBD
hypoglycemia	death	64	TBD
hypoglycemia	dizziness	18	TBD
hypoglycemia	unconsciousness	57	TBD
hypoglycemia	confusion	41	TBD
hypoglycemia	diabetes	15	TBD
hypoglycemia	weakness	27	TBD
hypoglycemia	headache	19	TBD
hypoglycemia	depression	11	TBD
hypoglycemia	anxiety	26	TBD
hypoglycemia	personality_change	13	TBD
hypoglycemia	diabetic_coma	2	TBD
hypoglycemia	poor_concentration	3	TBD
hypoglycemia	blurry_vision	18	TBD
hypoglycemia	lightheadedness	18	TBD
hypoglycemia	mood_change	3	TBD
hypoglycemia	pallor	1	TBD
hypoglycemia	abdominal_discomfort	1	TBD
hypoglycemia	polyphagia	1	TBD
gout	pain	216	TBD
gout	inflammation	93	TBD
gout	arthritis	19	TBD
gout	joint_pain	26	TBD
gout	severe_pain	31	TBD
gout	kidney_stone	42	TBD
gout	bursitis	15	TBD
gout	intense_pain	4	TBD
gout	diabetes	58	TBD
gout	relieving_pain	3	TBD
gout	painful_joint	2	TBD
gout	bone_pain	1	TBD
